INFO | Function: connect_wallet | 02/19/2022 00:00:03: Checking if needs to connect wallet..
INFO | Function: remove_ships_from_fight | 02/19/2022 07:23:15: Bot (SPACE2):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/19/2022 07:24:12: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/19/2022 07:24:17: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/19/2022 07:24:21: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:24:24: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:24:24: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:24:24: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:24:31: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:24:31: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/19/2022 07:24:31: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 07:24:37: Bot (Principal):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/19/2022 07:25:12: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/19/2022 07:25:17: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/19/2022 07:25:21: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:25:24: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:25:24: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:25:24: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:25:31: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:25:33: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:25:33: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:25:37: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:25:37: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:25:37: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:25:44: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:25:44: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:25:44: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:25:47: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:25:48: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:25:48: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:25:54: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:25:55: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:25:55: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:25:58: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:25:58: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:25:58: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:26:04: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:26:04: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:26:05: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/19/2022 07:26:05: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/19/2022 07:26:09: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:26:09: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:26:09: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:26:16: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:26:17: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:26:17: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/19/2022 07:26:17: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/19/2022 07:26:20: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:26:20: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:26:20: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:26:27: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:26:27: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:26:27: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:26:31: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:26:31: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:26:31: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:26:38: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:26:38: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:26:38: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:26:42: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:26:42: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:26:42: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:26:49: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:26:50: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:26:50: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:26:53: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:26:53: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:26:54: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:27:01: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:27:01: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:27:01: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:27:04: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:27:05: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:27:05: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:27:12: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:27:12: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:27:12: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:27:16: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:27:16: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:27:16: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:27:23: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:27:24: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:27:24: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:27:27: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:27:28: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:27:28: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:27:34: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:27:34: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:27:34: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:27:38: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:27:38: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:27:38: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:27:45: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:27:45: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:27:45: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:27:48: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:27:48: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:27:48: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:27:55: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:27:55: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/19/2022 07:27:56: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 07:28:02: Bot (Principal):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/19/2022 07:28:38: Bot (Principal):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/19/2022 07:29:23: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/19/2022 07:29:28: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/19/2022 07:29:32: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:29:35: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:29:35: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:29:35: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:29:42: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:29:42: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:29:42: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:29:46: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:29:46: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:29:46: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:29:53: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:29:53: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:29:53: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:29:56: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:29:56: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:29:56: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:30:03: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:30:05: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/19/2022 07:30:05: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 07:30:12: Bot (SPACE2):  Going to ships menu..
INFO | Function: skip_error_on_game | 02/19/2022 07:30:15: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:30:18: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:30:19: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:30:19: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:30:26: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:30:27: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 07:30:28: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 07:30:31: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 07:30:31: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 07:30:31: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 07:30:38: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 07:30:38: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/19/2022 07:30:39: Bot (SPACE2):  [Work] Calling send ships to fight function..
