INFO | Function: new_map | 02/18/2022 00:00:04: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: new_map | 02/18/2022 17:18:54: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:18:54: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:18:55: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:18:58: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:18:58: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:18:58: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:19:05: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:19:06: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:19:06: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:19:09: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:19:09: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:19:09: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:19:16: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:19:16: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:19:16: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 17:19:16: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/18/2022 17:19:20: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:19:20: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:19:20: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:19:27: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:19:29: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:19:29: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 17:19:29: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/18/2022 17:19:33: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:19:33: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:19:33: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:19:40: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:19:41: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:19:41: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:19:44: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:19:44: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:19:45: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:19:52: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:19:52: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:19:52: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:19:55: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:19:55: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:19:56: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:20:02: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:20:03: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:20:03: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:20:06: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:20:06: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:20:06: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:20:13: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:20:13: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:20:13: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:20:17: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:20:17: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:20:17: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:20:24: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:20:25: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:20:25: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:20:28: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:20:28: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:20:29: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:20:35: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:20:37: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:20:37: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:20:40: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:20:40: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:20:41: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:20:48: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:20:48: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:20:48: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:20:51: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:20:51: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:20:52: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:20:59: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:20:59: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:20:59: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:21:03: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:21:03: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:21:03: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:21:11: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:21:11: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/18/2022 17:21:11: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 17:21:17: Bot (SPACE2):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/18/2022 17:21:50: Bot (SPACE2):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/18/2022 17:25:58: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 17:26:03: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/18/2022 17:26:07: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 17:26:07: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: go_to_base | 02/18/2022 17:26:12: Bot (SPACE2):  Going to base menu..
INFO | Function: go_to_ships | 02/18/2022 17:26:19: Bot (SPACE2):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/18/2022 17:26:23: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 17:26:29: Bot (SPACE2):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/18/2022 17:27:04: Bot (SPACE2):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/18/2022 17:28:02: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 17:28:07: Bot (SPACE2):  Fight boss game mode clicked..
WARNING | Function: reload_page | 02/18/2022 17:28:10: Bot (SPACE2):  [Reload] Reloading the page in order to clear any error if exist..
INFO | Function: connect_wallet | 02/18/2022 17:28:43: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:28:43: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:28:43: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 17:28:50: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:28:50: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/18/2022 17:28:50: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 17:28:56: Bot (Principal):  Going to ships menu..
INFO | Function: skip_error_on_game | 02/18/2022 17:28:59: Checking if game has any erros or crash..
INFO | Function: confirm_button | 02/18/2022 17:29:02: Bot (Principal):  Confirm buttom clicked..
INFO | Function: refresh_game | 02/18/2022 17:29:02: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/18/2022 17:29:02: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 17:29:08: Bot (Principal):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/18/2022 17:30:12: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 17:30:17: Bot (Principal):  Fight boss game mode clicked..
WARNING | Function: reload_page | 02/18/2022 17:30:21: Bot (Principal):  [Reload] Reloading the page in order to clear any error if exist..
INFO | Function: connect_wallet | 02/18/2022 17:30:53: Checking if needs to connect wallet..
INFO | Function: connect_wallet | 02/18/2022 17:30:59: Bot (SPACE2):  Connect wallet button clicked..
INFO | Function: play_game | 02/18/2022 17:31:00: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:31:00: Checking if need to login in Metamask..
INFO | Function: open_metamask | 02/18/2022 17:31:10: Bot (SPACE2):  Metamask icon clicked..
INFO | Function: signin_metamask | 02/18/2022 17:31:17: Bot (SPACE2):  Metamask signed..
INFO | Function: new_map | 02/18/2022 17:31:22: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:31:23: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:31:23: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:31:26: Checking if needs to connect wallet..
INFO | Function: connect_wallet | 02/18/2022 17:31:31: Bot (Principal):  Connect wallet button clicked..
INFO | Function: play_game | 02/18/2022 17:31:33: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 17:31:33: Checking if need to login in Metamask..
INFO | Function: open_metamask | 02/18/2022 17:31:43: Bot (Principal):  Metamask icon clicked..
INFO | Function: signin_metamask | 02/18/2022 17:31:51: Bot (Principal):  Metamask signed..
INFO | Function: new_map | 02/18/2022 17:31:56: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 17:31:56: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 17:31:56: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 17:31:59: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 17:31:59: Checking if needs to play game..
INFO | Function: play_game | 02/18/2022 17:32:04: Bot (SPACE2):  Play game button clicked..
INFO | Function: send_ships_to_fight | 02/18/2022 17:32:14: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 17:32:20: Bot (SPACE2):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/18/2022 17:33:18: Bot (SPACE2):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/18/2022 17:34:07: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 17:34:12: Bot (SPACE2):  Fight boss game mode clicked..
